Time, Center Speed, Front Right Speed, Back Right Speed, Front Left Speed, Back Left Speed, Front Right Angle,,,
"	Back Right Angle", Front Left Angle, Back Left Angle,,,,,,,
169.9615161,0.0306405,1.01273,1.01273,0.987395,0.987399,0.0109055,-0.0113314,0.0111853,-0.0116221
170.0874839,0.0498258,1.01273,1.01273,0.987393,0.987401,0.0107722,-0.0114647,0.0110486,-0.0117588
170.1703189,0.0553206,1.01273,1.01273,0.987393,0.987401,0.0107341,-0.0115028,0.0110095,-0.011798
170.2526552,0.0434928,1.01273,1.01273,0.987393,0.9874,0.0108162,-0.0114207,0.0110938,-0.0117137
170.3339687,0.0451691,1.01273,1.01273,0.987393,0.987401,0.0108046,-0.0114323,0.0110818,-0.0117256
170.4168304,0.0570901,1.01273,1.01273,0.987392,0.987402,0.0107218,-0.0115151,0.0109969,-0.0118106
170.4991347,0.0485219,1.01273,1.01273,0.987393,0.987401,0.0107813,-0.0114556,0.0110579,-0.0117495
170.5820007,0.0484288,1.01273,1.01273,0.987393,0.987401,0.0107819,-0.011455,0.0110586,-0.0117489
170.6603659,0.0488944,1.01273,1.01273,0.987393,0.987401,0.0107787,-0.0114582,0.0110553,-0.0117522
170.7461442,0.0496395,1.01273,1.01273,0.987393,0.987401,0.0107735,-0.0114634,0.0110499,-0.0117575
170.8255341,0.0507571,1.01273,1.01273,0.987393,0.987401,0.0107658,-0.0114711,0.011042,-0.0117654
170.9083359,0.0506639,1.01273,1.01273,0.987393,0.987401,0.0107664,-0.0114705,0.0110426,-0.0117648
170.9892149,0.0512227,1.01273,1.01273,0.987393,0.987401,0.0107625,-0.0114744,0.0110387,-0.0117688
171.0958564,0.0629574,1.01272,1.01273,0.987392,0.987402,0.010681,-0.0115559,0.010955,-0.0118524
171.1791794,0.0623986,1.01272,1.01273,0.987392,0.987402,0.0106849,-0.011552,0.010959,-0.0118484
171.2759057,0.0610017,1.01274,1.01272,0.98741,0.987384,0.012202,-0.0100349,0.0125151,-0.0102923
171.4222216,0.0922941,1.01272,1.01274,0.98739,0.987404,0.0104771,-0.0117597,0.010746,-0.0120615
171.4941416,0.0498258,1.01273,1.01273,0.987393,0.987401,0.0107722,-0.0114647,0.0110486,-0.0117588
171.5992641,0.0498258,1.01273,1.01273,0.987393,0.987401,0.0107722,-0.0114647,0.0110486,-0.0117588
171.6920143,0.0680797,1.01272,1.01274,0.987392,0.987402,0.0106454,-0.0115915,0.0109185,-0.0118889
171.7768553,0.0580214,1.01273,1.01273,0.987392,0.987402,0.0107153,-0.0115216,0.0109902,-0.0118172
171.8606748,0.0459142,1.01273,1.01273,0.987393,0.987401,0.0107994,-0.0114375,0.0110765,-0.0117309
171.9891352,0.03241,1.01273,1.01273,0.987394,0.9874,0.0108932,-0.0113436,0.0111727,-0.0116347
176.371791,0.00363216,1.01273,1.01273,0.987394,0.9874,0.0108622,-0.0113747,0.0111409,-0.0116666
176.4512969,0.0117347,1.01273,1.01273,0.987396,0.987398,0.0110369,-0.0112,0.0113201,-0.0114873
176.5316241,0.0190921,1.01273,1.01273,0.987395,0.987399,0.0109858,-0.0112511,0.0112677,-0.0115398
176.613001,0.0244007,1.01273,1.01273,0.987395,0.987399,0.0109489,-0.011288,0.0112298,-0.0115776
176.6945898,0.0287779,1.01273,1.01273,0.987395,0.987399,0.0109185,-0.0113184,0.0111986,-0.0116088
176.7759336,0.0380911,1.01273,1.01273,0.987394,0.9874,0.0108538,-0.0113831,0.0111323,-0.0116752
176.8557879,0.04014,1.01273,1.01273,0.987394,0.9874,0.0108395,-0.0113974,0.0111176,-0.0116898
176.9351478,0.0408851,1.01273,1.01273,0.987394,0.9874,0.0108344,-0.0114025,0.0111123,-0.0116951
177.0190064,0.0447044,1.0128,1.01266,0.987465,0.98733,0.0169786,-0.00525791,0.0174142,-0.00539282
177.1032935,0.0565406,1.01292,1.01253,0.987601,0.987197,0.028615,0.00638143,0.0293489,0.0065452
177.1836439,0.0515429,1.01316,1.01228,0.987856,0.986958,0.0500119,0.0277916,0.051294,0.0285049
177.2684909,0.0501509,1.01319,1.01225,0.987891,0.986925,0.0529458,0.0307281,0.054303,0.0315168
177.3458666,0.047534,1.01315,1.01229,0.98785,0.986964,0.0494807,0.02726,0.0507492,0.0279596
177.4708273,0.0180686,1.01267,1.01245,0.987678,0.987449,0.0210274,-0.000917733,0.0215596,-0.000940967
178.0005868,0.0110827,1.01248,1.01248,0.987645,0.987647,0.010825,-0.010976,0.0110971,-0.0112519
178.079453,0.0194646,1.01247,1.01248,0.987644,0.987647,0.0107679,-0.0110331,0.0110386,-0.0113104
178.1637387,0.0390224,1.01247,1.01248,0.987643,0.987649,0.0106346,-0.0111663,0.010902,-0.011447
178.2411148,0.0347383,1.01247,1.01248,0.987643,0.987649,0.0106638,-0.0111371,0.0109319,-0.0114171
178.3289065,0.0353903,1.01247,1.01248,0.987643,0.987649,0.0106594,-0.0111415,0.0109274,-0.0114217
178.4107778,0.0361353,1.01247,1.01248,0.987643,0.987649,0.0106543,-0.0111466,0.0109222,-0.0114269
178.4955944,0.0383705,1.01247,1.01248,0.987643,0.987649,0.0106391,-0.0111618,0.0109066,-0.0114425
178.5754448,0.0388362,1.01247,1.01248,0.987643,0.987649,0.0106359,-0.011165,0.0109033,-0.0114457
178.7014027,0.0470318,1.01247,1.01248,0.987642,0.98765,0.0105801,-0.0112209,0.0108461,-0.011503
178.7812584,0.0539236,1.01247,1.01248,0.987642,0.98765,0.0105331,-0.0112678,0.0107979,-0.0115511
178.8834344,0.0479631,1.01247,1.01248,0.987642,0.98765,0.0105737,-0.0112272,0.0108396,-0.0115095
178.9662676,0.0471249,1.01247,1.01248,0.987642,0.98765,0.0105794,-0.0112215,0.0108454,-0.0115036
179.0520741,0.0382774,1.01247,1.01248,0.987643,0.987649,0.0106397,-0.0111612,0.0109072,-0.0114418
179.1319298,0.0335276,1.01247,1.01248,0.987643,0.987648,0.0106721,-0.0111289,0.0109404,-0.0114087
179.2172419,0.0137836,1.01252,1.01252,0.987603,0.987605,0.0108429,-0.0110307,0.0111164,-0.011309
179.2966019,0.00242144,1.01252,1.01252,0.987603,0.987606,0.0108264,-0.0110472,0.0110995,-0.0113259
192.6483149,0.00648591,1.01349,1.01349,0.986649,0.986653,0.0116114,-0.0119321,0.0119273,-0.0122567
192.7549543,0.00789045,1.01523,1.01523,0.984949,0.984955,0.0130382,-0.0134742,0.013439,-0.0138884
192.8388129,0.0034572,1.01573,1.01574,0.984452,0.984459,0.0134432,-0.0139362,0.0138704,-0.0143791
193.1279463,0.0110827,0.986145,1.0141,0.986148,1.0141,-1.55495,-1.55538,-1.58684,-1.5864
193.2063457,0.0241213,0.986143,1.0141,0.98615,1.0141,-1.55506,-1.5555,-1.58696,-1.58651
193.2852095,0.00726432,0.986178,1.01406,0.986187,1.01407,-1.55517,-1.5556,-1.58698,-1.58653
193.7990649,0.00298023,0.986178,1.01406,0.986188,1.01407,-1.5552,-1.55562,-1.58701,-1.58656
193.8778973,0.0108965,0.986181,1.01406,0.986184,1.01406,-1.55499,-1.55542,-1.5868,-1.58636
193.9562981,0.00596046,0.98618,1.01406,0.986185,1.01407,-1.55504,-1.55547,-1.58685,-1.58641
194.3258169,0.00474975,0.98618,1.01406,0.986186,1.01407,-1.55508,-1.55552,-1.58689,-1.58645
194.4041842,0.00875443,0.986179,1.01406,0.986187,1.01407,-1.55516,-1.55559,-1.58697,-1.58653
194.5013703,0.00251457,0.986178,1.01406,0.986187,1.01407,-1.55518,-1.55561,-1.58699,-1.58655
195.02716,0.0031514,0.987166,1.01304,0.987176,1.01305,-1.55637,-1.55674,-1.58586,-1.58547
195.1045382,0.00186497,0.9932,1.00685,0.993206,1.00686,-1.5634,-1.5635,-1.57886,-1.57875
195.716103,0.0030092,0.994346,1.00569,0.994351,1.00569,-1.56473,-1.5648,-1.57756,-1.57749
195.7939756,0.0103456,0.999774,0.999899,1.0001,1.00023,-2.73445,-2.73416,-2.73459,-2.7343
196.4085245,0.0156462,0.999432,1.00057,0.999432,1.00057,-1.57016,-1.57016,-1.57144,-1.57144
196.4853671,0.00875443,0.999432,1.00057,0.999432,1.00057,-1.57016,-1.57016,-1.57144,-1.57144
199.6895604,0.00353903,0.999432,1.00057,0.999432,1.00057,-1.57016,-1.57016,-1.57144,-1.57144
199.8546951,0.0104308,0.999432,1.00057,0.999432,1.00057,-1.57016,-1.57016,-1.57144,-1.57144
199.94794,0.0325309,0.999509,1.00064,0.999363,1.00049,-1.45534,-1.45547,-1.45661,-1.45674
200.0471713,0.0281748,0.999519,1.00065,0.999354,1.00048,-1.44082,-1.44097,-1.44209,-1.44224
200.1349334,0.032439,0.999594,1.0007,0.9993,1.00041,-1.33831,-1.33857,-1.33955,-1.33981
200.2157814,0.0286078,0.999583,1.00069,0.999308,1.00042,-1.35351,-1.35375,-1.35476,-1.355
200.2946452,0.0342443,0.999528,1.00065,0.999347,1.00047,-1.4282,-1.42836,-1.42946,-1.42962
200.3725485,0.0329054,0.99946,1.00059,0.999405,1.00054,-1.52768,-1.52773,-1.52896,-1.529
200.4494274,0.0277534,0.999432,1.00057,0.999432,1.00057,-1.57017,-1.57017,-1.57145,-1.57145
200.5560372,0.00763685,1.00029,0.999711,1.00029,0.999711,-1.57113,-1.57113,-1.57048,-1.57048
200.8784636,0.0060536,1.00029,0.999711,1.00029,0.999711,-1.57113,-1.57113,-1.57048,-1.57048
200.9632831,0.0174157,1.00029,0.999711,1.00029,0.999711,-1.57112,-1.57112,-1.57047,-1.57047
201.0545463,0.0173226,1.00029,0.999711,1.00029,0.999711,-1.57112,-1.57112,-1.57047,-1.57047
201.1313967,0.0269152,1.00029,0.999711,1.00029,0.999711,-1.57112,-1.57112,-1.57047,-1.57047
201.2092985,0.02468,1.00029,0.999711,1.00029,0.999711,-1.57112,-1.57112,-1.57047,-1.57047
201.2881673,0.0257976,1.00029,0.999711,1.00029,0.999711,-1.57112,-1.57112,-1.57047,-1.57047
201.3833653,0.0207685,1.00029,0.999711,1.00029,0.999711,-1.57112,-1.57112,-1.57047,-1.57047
201.4681792,0.0374392,1.00029,0.999711,1.00029,0.999711,-1.57111,-1.57111,-1.57046,-1.57046
201.5450905,0.0270084,1.00029,0.999711,1.00029,0.999711,-1.57112,-1.57112,-1.57047,-1.57047
201.6234279,0.0210479,1.00029,0.999711,1.00029,0.999711,-1.57112,-1.57112,-1.57047,-1.57047
201.7033139,0.0311062,1.00029,0.999711,1.00029,0.999711,-1.57112,-1.57112,-1.57047,-1.57047
201.7821777,0.0202097,1.00029,0.999711,1.00029,0.999711,-1.57112,-1.57112,-1.57047,-1.57047
201.9190776,0.031013,1.00029,0.999711,1.00029,0.999711,-1.57112,-1.57112,-1.57047,-1.57047
202.0291554,0.0458211,1.00029,0.999711,1.00029,0.999711,-1.57111,-1.57111,-1.57046,-1.57046
202.1075538,0.0299886,1.00029,0.999711,1.00029,0.999711,-1.57112,-1.57112,-1.57047,-1.57047
202.1839376,0.0248663,1.00029,0.999711,1.00029,0.999711,-1.57112,-1.57112,-1.57047,-1.57047
202.2603218,0.020396,1.00029,0.999711,1.00029,0.999711,-1.57112,-1.57112,-1.57047,-1.57047
202.3451374,0.0256114,1.00029,0.999711,1.00029,0.999711,-1.57112,-1.57112,-1.57047,-1.57047
202.4234755,0.0250526,1.00029,0.999711,1.00029,0.999711,-1.57112,-1.57112,-1.57047,-1.57047
202.5013463,0.0249594,1.00029,0.999711,1.00029,0.999711,-1.57112,-1.57112,-1.57047,-1.57047
202.5787542,0.0247732,1.00029,0.999711,1.00029,0.999711,-1.57112,-1.57112,-1.57047,-1.57047
202.655138,0.0251457,1.00029,0.999711,1.00029,0.999711,-1.57112,-1.57112,-1.57047,-1.57047
202.7329774,0.0256114,1.00029,0.999711,1.00029,0.999711,-1.57112,-1.57112,-1.57047,-1.57047
202.8113779,0.0258908,1.00029,0.999711,1.00029,0.999711,-1.57112,-1.57112,-1.57047,-1.57047
202.8882258,0.0268221,1.00029,0.999711,1.00029,0.999711,-1.57112,-1.57112,-1.57047,-1.57047
202.9700653,0.0212342,1.00029,0.999711,1.00029,0.999711,-1.57112,-1.57112,-1.57047,-1.57047
203.051907,0.0313856,1.00029,0.999711,1.00029,0.999711,-1.57112,-1.57112,-1.57047,-1.57047
203.1739512,0.0263564,1.00029,0.999711,1.00029,0.999711,-1.57112,-1.57112,-1.57047,-1.57047
203.2543044,0.0372529,1.00029,0.999711,1.00029,0.999711,-1.57111,-1.57111,-1.57046,-1.57046
203.3311851,0.0282191,1.00029,0.999711,1.00029,0.999711,-1.57112,-1.57112,-1.57047,-1.57047
203.4095224,0.0280328,1.00029,0.999711,1.00029,0.999711,-1.57112,-1.57112,-1.57047,-1.57047
203.4864324,0.0281259,1.00029,0.999711,1.00029,0.999711,-1.57112,-1.57112,-1.57047,-1.57047
203.5627863,0.0284053,1.00029,0.999711,1.00029,0.999711,-1.57112,-1.57112,-1.57047,-1.57047
203.6421797,0.0282191,1.00029,0.999711,1.00029,0.999711,-1.57112,-1.57112,-1.57047,-1.57047
203.7180335,0.0227243,1.00029,0.999711,1.00029,0.999711,-1.57112,-1.57112,-1.57047,-1.57047
203.8028485,0.028871,1.00029,0.999711,1.00029,0.999711,-1.57112,-1.57112,-1.57047,-1.57047
203.8991164,0.0341795,1.00029,0.999711,1.00029,0.999711,-1.57111,-1.57111,-1.57047,-1.57047
204.0260503,0.0407919,1.00029,0.999711,1.00029,0.999711,-1.57111,-1.57111,-1.57046,-1.57046
204.1044479,0.0405125,1.00029,0.999711,1.00029,0.999711,-1.57111,-1.57111,-1.57046,-1.57046
204.1823202,0.0231899,1.00029,0.999711,1.00029,0.999711,-1.57112,-1.57112,-1.57047,-1.57047
204.260197,0.0292435,1.00029,0.999711,1.00029,0.999711,-1.57112,-1.57112,-1.57047,-1.57047
204.3628765,0.0298955,1.00029,0.999711,1.00029,0.999711,-1.57112,-1.57112,-1.57047,-1.57047
204.4987415,0.0487085,1.00029,0.99971,1.00029,0.999713,-1.56729,-1.56729,-1.56664,-1.56664
204.58904,0.0494603,1.00028,0.999706,1.00029,0.999717,-1.55417,-1.55416,-1.55352,-1.55351
204.6658893,0.0313861,1.00029,0.999709,1.00029,0.999713,-1.56518,-1.56518,-1.56453,-1.56453
204.7462401,0.0311067,1.00029,0.999709,1.00029,0.999713,-1.56513,-1.56513,-1.56448,-1.56448
204.8236158,0.0325033,1.00029,0.99971,1.00029,0.999712,-1.56825,-1.56825,-1.5676,-1.5676
205.0116403,0.0350177,1.00048,0.999525,1.00048,0.999525,-1.57132,-1.57132,-1.57026,-1.57026
205.158936,0.0936911,1.00051,0.999488,1.00051,0.999488,-1.57134,-1.57134,-1.57019,-1.57019
205.2422618,0.0460073,1.00051,0.999488,1.00051,0.999488,-1.57136,-1.57136,-1.57021,-1.57021
205.3210964,0.0334345,1.00051,0.999488,1.00051,0.999488,-1.57136,-1.57136,-1.57021,-1.57021
205.3999923,0.0266358,1.00051,0.999488,1.00051,0.999488,-1.57136,-1.57136,-1.57021,-1.57021
205.4773659,0.0334345,1.00051,0.999488,1.00051,0.999488,-1.57136,-1.57136,-1.57021,-1.57021
205.5547099,0.0335276,1.00051,0.999488,1.00051,0.999488,-1.57136,-1.57136,-1.57021,-1.57021
205.6340699,0.0334345,1.00051,0.999488,1.00051,0.999488,-1.57136,-1.57136,-1.57021,-1.57021
205.7109812,0.0333413,1.00051,0.999488,1.00051,0.999488,-1.57136,-1.57136,-1.57021,-1.57021
205.8294971,0.0334345,1.00051,0.999488,1.00051,0.999488,-1.57136,-1.57136,-1.57021,-1.57021
205.9842479,0.053551,1.00051,0.999488,1.00051,0.999488,-1.57136,-1.57136,-1.5702,-1.5702
206.0785168,0.0603497,1.00051,0.999488,1.00051,0.999488,-1.57135,-1.57135,-1.5702,-1.5702
206.1583436,0.0404194,1.00051,0.999488,1.00051,0.999488,-1.57136,-1.57136,-1.57021,-1.57021
206.235719,0.0335276,1.00051,0.999488,1.00051,0.999488,-1.57136,-1.57136,-1.57021,-1.57021
206.3185501,0.0337139,1.00051,0.999488,1.00051,0.999488,-1.57136,-1.57136,-1.57021,-1.57021
206.394935,0.0337139,1.00051,0.999488,1.00051,0.999488,-1.57136,-1.57136,-1.57021,-1.57021
206.4737971,0.0337139,1.00051,0.999488,1.00051,0.999488,-1.57136,-1.57136,-1.57021,-1.57021
206.5517053,0.033807,1.00051,0.999488,1.00051,0.999488,-1.57136,-1.57136,-1.57021,-1.57021
206.629543,0.026729,1.00051,0.999488,1.00051,0.999488,-1.57136,-1.57136,-1.57021,-1.57021
206.7377036,0.0470318,1.00051,0.999488,1.00051,0.999488,-1.57136,-1.57136,-1.57021,-1.5702
206.8150744,0.0337139,1.00051,0.999488,1.00051,0.999488,-1.57136,-1.57136,-1.57021,-1.57021
206.9311118,0.0339001,1.00051,0.999488,1.00051,0.999488,-1.57136,-1.57136,-1.57021,-1.57021
207.0327913,0.0472184,1.00051,0.999486,1.00051,0.99949,-1.56741,-1.56741,-1.56626,-1.56626
207.1543104,0.0542968,1.00051,0.999485,1.00052,0.999491,-1.56621,-1.56621,-1.56506,-1.56505
207.2346615,0.0410865,1.0005,0.999473,1.00053,0.999504,-1.54417,-1.54414,-1.54302,-1.54299
207.3110761,0.0340014,1.0005,0.999475,1.00052,0.999501,-1.54946,-1.54944,-1.54831,-1.54828
207.3879261,0.034372,1.0005,0.999477,1.00052,0.999499,-1.5524,-1.55238,-1.55125,-1.55123
207.4702917,0.0350208,1.0005,0.99948,1.00052,0.999496,-1.55807,-1.55806,-1.55692,-1.5569
207.5783892,0.0347395,1.00051,0.999483,1.00052,0.999493,-1.56332,-1.56331,-1.56217,-1.56216
207.6815582,0.0558832,1.00051,0.999481,1.00052,0.999495,-1.55969,-1.55968,-1.55854,-1.55853
207.7822761,0.0344591,1.00051,0.999486,1.00051,0.99949,-1.56866,-1.56866,-1.56751,-1.5675
207.8616364,0.0406998,1.00051,0.999484,1.00052,0.999492,-1.5645,-1.56449,-1.56335,-1.56334
207.9608324,0.0339979,1.0005,0.999479,1.00052,0.999498,-1.55493,-1.55492,-1.55378,-1.55376
208.0530618,0.0481567,1.0005,0.999478,1.00052,0.999498,-1.55396,-1.55394,-1.55281,-1.55279
208.1324492,0.0341858,1.0005,0.999477,1.00052,0.999499,-1.5523,-1.55228,-1.55115,-1.55113
208.2088369,0.0341858,1.0005,0.999477,1.00052,0.999499,-1.5523,-1.55228,-1.55115,-1.55113
208.2911691,0.0340896,1.0005,0.99948,1.00052,0.999496,-1.55771,-1.55769,-1.55656,-1.55654
208.3685477,0.0344594,1.00051,0.999485,1.00052,0.999491,-1.56596,-1.56595,-1.56481,-1.5648
208.4454276,0.0343659,1.00051,0.999486,1.00051,0.99949,-1.56865,-1.56865,-1.5675,-1.5675
208.5257492,0.0342727,1.00051,0.999488,1.00051,0.999488,-1.57136,-1.57136,-1.57021,-1.57021
208.6041468,0.0344589,1.00051,0.999488,1.00051,0.999488,-1.57136,-1.57136,-1.57021,-1.57021
208.6804996,0.0343658,1.00051,0.999488,1.00051,0.999488,-1.57136,-1.57136,-1.57021,-1.57021
208.7593891,0.0275671,1.00051,0.999488,1.00051,0.999488,-1.57136,-1.57136,-1.57021,-1.57021
208.8828992,0.0344589,1.00051,0.999488,1.00051,0.999488,-1.57136,-1.57136,-1.57021,-1.57021
208.9607393,0.054948,1.00051,0.999488,1.00051,0.999488,-1.57135,-1.57136,-1.5702,-1.5702
209.0386451,0.0344621,1.0005,0.99948,1.00052,0.999496,-1.55786,-1.55784,-1.5567,-1.55669
209.116981,0.0342789,1.0005,0.999477,1.00052,0.999499,-1.55235,-1.55233,-1.5512,-1.55118
209.1958444,0.0275799,1.00049,0.999471,1.00053,0.999506,-1.54098,-1.54095,-1.53983,-1.5398
209.2727568,0.0348525,1.00049,0.999468,1.00053,0.999508,-1.53663,-1.5366,-1.53548,-1.53545
209.3501002,0.0347628,1.00049,0.999467,1.00053,0.99951,-1.53386,-1.53383,-1.53271,-1.53267
209.4299545,0.0349456,1.00049,0.999468,1.00053,0.999508,-1.53673,-1.53669,-1.53557,-1.53554
209.5068662,0.034937,1.0005,0.999473,1.00053,0.999504,-1.54471,-1.54469,-1.54356,-1.54353
209.5837469,0.0348439,1.0005,0.999473,1.00053,0.999504,-1.54464,-1.54462,-1.54349,-1.54346
209.6636022,0.027759,1.0005,0.999476,1.00052,0.9995,-1.55124,-1.55122,-1.55009,-1.55007
209.7399861,0.0338174,1.0005,0.999474,1.00053,0.999502,-1.54659,-1.54656,-1.54543,-1.54541
209.8773511,0.0330751,1.00068,0.99928,1.00072,0.999324,-1.54343,-1.54339,-1.54186,-1.54182
210.0286276,0.0704082,1.00166,0.99833,1.00167,0.99834,-1.57,-1.56999,-1.56625,-1.56624
210.1064977,0.0433996,1.0026,0.997406,1.0026,0.997406,-1.57367,-1.57368,-1.56784,-1.56782
210.1848974,0.0311062,1.00335,0.996664,1.00335,0.996664,-1.57449,-1.57452,-1.567,-1.56697
210.2622736,0.0319444,1.00399,0.996033,1.00399,0.996034,-1.57519,-1.57522,-1.56627,-1.56624
210.3391535,0.0336207,1.0041,0.995922,1.0041,0.995923,-1.57529,-1.57533,-1.56613,-1.56609
210.4160339,0.0346452,1.0041,0.995922,1.0041,0.995923,-1.57529,-1.57533,-1.56613,-1.56609
210.4933775,0.0282197,1.00407,0.995891,1.00413,0.995953,-1.56873,-1.56871,-1.55957,-1.55948
210.5727671,0.035112,1.00406,0.995885,1.00414,0.995959,-1.56736,-1.56733,-1.5582,-1.5581
210.6501457,0.0349246,1.0041,0.995922,1.0041,0.995923,-1.57529,-1.57533,-1.56613,-1.56609
210.7275189,0.0349246,1.0041,0.995922,1.0041,0.995923,-1.57529,-1.57533,-1.56613,-1.56609
210.8048968,0.0349246,1.0041,0.995922,1.0041,0.995923,-1.57529,-1.57533,-1.56613,-1.56609
210.9616039,0.0347383,1.0041,0.995922,1.0041,0.995923,-1.57529,-1.57533,-1.56613,-1.56609
211.0489274,0.0664964,1.00421,0.99581,1.00421,0.995812,-1.57533,-1.57537,-1.56592,-1.56588
211.1272908,0.0166707,1.00631,0.993738,1.00631,0.993739,-1.57778,-1.57787,-1.56372,-1.56364
213.126673,0.00512227,1.00609,0.99396,1.00609,0.993961,-1.57751,-1.57759,-1.56395,-1.56387
213.2799347,0.00507122,1.00612,0.993923,1.00612,0.993924,-1.57754,-1.57762,-1.56389,-1.56381
213.3632313,0.017602,1.00612,0.993923,1.00612,0.993924,-1.57755,-1.57763,-1.56391,-1.56382
213.4872596,0.0247732,1.00612,0.993923,1.00612,0.993924,-1.57752,-1.57761,-1.56388,-1.5638
213.6340494,0.0452623,1.00612,0.993922,1.00612,0.993925,-1.57745,-1.57753,-1.5638,-1.56372
213.7203531,0.0614673,1.00612,0.993922,1.00613,0.993925,-1.57738,-1.57747,-1.56374,-1.56366
213.7977584,0.0292864,1.00575,0.993558,1.00648,0.994307,-1.52374,-1.52316,-1.51012,-1.50937
213.8929607,0.0454658,1.00563,0.993456,1.00658,0.994421,-1.50815,-1.50738,-1.49454,-1.49361
213.9768141,0.0369791,1.00561,0.993435,1.00661,0.994445,-1.5048,-1.50399,-1.4912,-1.49022
214.058624,0.0439794,1.00562,0.993441,1.0066,0.994438,-1.50581,-1.50501,-1.4922,-1.49124
214.1404942,0.0372791,1.00556,0.99339,1.00665,0.994496,-1.49791,-1.49702,-1.48431,-1.48326
214.2168805,0.0373441,1.00563,0.993455,1.00659,0.994422,-1.508,-1.50723,-1.49439,-1.49345
214.2962066,0.0311418,1.00579,0.993599,1.00644,0.994262,-1.52992,-1.52941,-1.51629,-1.51562
214.3790697,0.0510378,1.00626,0.993686,1.00636,0.993792,-1.57038,-1.57037,-1.55632,-1.55614
214.4559201,0.0413508,1.00697,0.993055,1.00701,0.993093,-1.57617,-1.57625,-1.56063,-1.56048
214.533792,0.0315718,1.00759,0.992482,1.00759,0.992485,-1.57909,-1.57922,-1.56223,-1.5621
214.6136801,0.0392087,1.00853,0.99156,1.00853,0.991563,-1.58008,-1.58024,-1.56115,-1.56098
214.6900661,0.0393018,1.00947,0.990639,1.00947,0.990643,-1.58108,-1.58128,-1.5601,-1.55989
214.7679034,0.0399537,1.01018,0.989939,1.01019,0.989945,-1.58184,-1.58206,-1.55929,-1.55905
214.8626903,0.0405125,1.01052,0.989608,1.01053,0.989614,-1.58219,-1.58243,-1.5589,-1.55865
215.0228771,0.0615742,1.01027,0.989357,1.01078,0.98987,-1.56108,-1.56088,-1.5378,-1.53711
215.1062054,0.0804999,1.01018,0.989266,1.01087,0.989966,-1.55329,-1.55292,-1.53001,-1.52915
215.1890372,0.0442476,1.01028,0.98936,1.01077,0.989867,-1.56132,-1.56112,-1.53804,-1.53735
215.2773187,0.0445197,1.0104,0.989484,1.01065,0.98974,-1.5718,-1.57182,-1.54852,-1.54804
215.3551976,0.0529936,1.01044,0.989524,1.01061,0.989699,-1.57514,-1.57523,-1.55185,-1.55145
215.4335624,0.0432134,1.01052,0.989608,1.01053,0.989615,-1.58216,-1.5824,-1.55887,-1.55862
215.5109407,0.0346452,1.01052,0.989609,1.01053,0.989614,-1.58222,-1.58246,-1.55893,-1.55868
215.5873259,0.0425614,1.01052,0.989608,1.01053,0.989615,-1.58216,-1.58241,-1.55888,-1.55863
215.6661569,0.0421889,1.01052,0.989608,1.01053,0.989615,-1.58217,-1.58241,-1.55888,-1.55863
215.7445577,0.0419095,1.01052,0.989608,1.01053,0.989615,-1.58217,-1.58241,-1.55888,-1.55863
215.8209398,0.0423752,1.01052,0.989608,1.01053,0.989615,-1.58217,-1.58241,-1.55888,-1.55863
215.9300289,0.0425614,1.01052,0.989608,1.01053,0.989615,-1.58216,-1.58241,-1.55888,-1.55863
216.0074406,0.0515021,1.01052,0.989607,1.01053,0.989615,-1.58211,-1.58235,-1.55882,-1.55857
216.0852783,0.0433065,1.01052,0.989608,1.01053,0.989615,-1.58216,-1.5824,-1.55887,-1.55862
216.1636738,0.0434928,1.01052,0.989608,1.01053,0.989615,-1.58216,-1.5824,-1.55887,-1.55862
216.2405587,0.0434928,1.01052,0.989608,1.01053,0.989615,-1.58216,-1.5824,-1.55887,-1.55862
216.3238524,0.0433065,1.01052,0.989608,1.01053,0.989615,-1.58216,-1.5824,-1.55887,-1.55862
216.4325212,0.0434928,1.01052,0.989608,1.01053,0.989615,-1.58216,-1.5824,-1.55887,-1.55862
216.5673911,0.0702217,1.01052,0.989606,1.01053,0.989617,-1.58199,-1.58222,-1.5587,-1.55844
216.6552117,0.0705011,1.01052,0.989606,1.01053,0.989617,-1.58198,-1.58222,-1.5587,-1.55844
216.7330518,0.0440516,1.01052,0.989608,1.01053,0.989615,-1.58216,-1.5824,-1.55887,-1.55862
216.8377395,0.0531785,1.01052,0.989607,1.01053,0.989615,-1.5821,-1.58233,-1.55881,-1.55856
216.91558,0.0449844,1.01043,0.98951,1.01063,0.989714,-1.57395,-1.57402,-1.55067,-1.55024
216.9959333,0.0448922,1.0104,0.989485,1.01065,0.989739,-1.57188,-1.57191,-1.5486,-1.54813
217.073838,0.0453615,1.01033,0.989414,1.01072,0.989812,-1.56589,-1.56579,-1.54261,-1.54201
217.1502236,0.0451808,1.01026,0.989341,1.01079,0.989887,-1.55971,-1.55947,-1.53642,-1.5357
217.2285574,0.0451937,1.01013,0.989222,1.01091,0.990013,-1.54951,-1.54906,-1.52623,-1.52529
217.3064568,0.0451072,1.01008,0.989173,1.01096,0.990064,-1.54536,-1.54482,-1.52209,-1.52106
217.3872755,0.0451907,1.01016,0.989245,1.01089,0.989987,-1.55155,-1.55114,-1.52827,-1.52737
